video_id,frame_id,person_id,x1,y1,x2,y2,detector_confidence,backpack,hat,upper_colour,upper_style,lower_colour,lower_style,attribute_confidence
run01,1920,6,1188.005615234375,1642.3466796875,1230.962646484375,1721.79736328125,0.39115017652511597,0,0,3,1,2,0,0.9896
run01,1980,6,1188.453369140625,1643.963134765625,1230.450439453125,1723.755126953125,0.4401593506336212,0,0,3,1,2,0,0.9896
run01,2040,6,1188.38720703125,1642.3173828125,1229.92333984375,1723.1669921875,0.4589693248271942,0,0,3,1,2,0,0.9896
run01,2100,6,1187.8304443359375,1645.12353515625,1232.6688232421875,1721.086669921875,0.43876585364341736,0,0,3,1,2,0,0.9896
run01,2160,6,1191.2412109375,1642.04345703125,1238.14453125,1719.9296875,0.371873676776886,0,0,3,1,2,0,0.9896
run01,2220,6,1188.59521484375,1641.564697265625,1232.78662109375,1720.036865234375,0.3239402174949646,0,0,3,1,2,0,0.9896
run01,2340,6,1187.000244140625,1644.1304931640625,1231.872802734375,1722.9222412109375,0.35803401470184326,0,0,3,1,2,0,0.9896
run01,2400,6,1186.043212890625,1643.6011962890625,1231.576416015625,1723.9300537109375,0.45601335167884827,0,0,3,1,2,0,0.9896
run01,2520,6,1189.570068359375,1646.08935546875,1231.332763671875,1724.18310546875,0.2616270184516907,0,0,3,1,2,0,0.9896
run01,2580,6,1189.3817138671875,1644.822998046875,1232.7064208984375,1723.652587890625,0.4101744592189789,0,0,3,1,2,0,0.9896
run01,2640,6,1188.8956298828125,1644.5911865234375,1231.7642822265625,1723.0228271484375,0.35938790440559387,0,0,3,1,2,0,0.9896
run01,2700,6,1188.9097900390625,1644.040771484375,1231.3299560546875,1723.54541015625,0.3154049515724182,0,0,3,1,2,0,0.9896
run01,2760,6,1187.79296875,1644.4300537109375,1230.5166015625,1724.7655029296875,0.3147180676460266,0,0,3,1,2,0,0.9896
run01,2820,6,1187.9619140625,1646.0245361328125,1232.8046875,1725.4937744140625,0.2726084589958191,0,0,3,1,2,0,0.9896
run01,2880,6,1187.45166015625,1644.11181640625,1230.037109375,1723.79736328125,0.4045170247554779,0,0,3,1,2,0,0.9896
run01,2940,6,1188.056640625,1642.582275390625,1231.210693359375,1721.5966796875,0.5010168552398682,0,0,3,1,2,0,0.9896
run01,3000,6,1188.6279296875,1642.679443359375,1231.25,1722.083740234375,0.4506387710571289,0,0,3,1,2,0,0.9896
run01,3060,6,1189.1171875,1642.496337890625,1231.34765625,1720.862548828125,0.3941195011138916,0,0,3,1,2,0,0.9896
run01,3120,6,1188.794189453125,1645.571044921875,1229.875732421875,1724.6455078125,0.37369072437286377,0,0,3,1,2,0,0.9896
run01,3180,6,1188.152587890625,1644.823974609375,1230.805419921875,1724.503173828125,0.3457857668399811,0,0,3,1,2,0,0.9896
run01,3240,6,1186.565673828125,1644.022216796875,1231.214111328125,1724.801025390625,0.4638834595680237,0,0,3,1,2,0,0.9896
run01,3360,6,1190.6641845703125,1645.90380859375,1231.6844482421875,1722.53564453125,0.3071768283843994,0,0,3,1,2,0,0.9896
run01,3420,6,1189.6552734375,1646.7601318359375,1230.44384765625,1723.8118896484375,0.22214536368846893,0,0,3,1,2,0,0.9896
run01,3480,6,1189.776611328125,1643.50830078125,1232.90283203125,1722.94287109375,0.33846187591552734,0,0,3,1,2,0,0.9896
run01,3540,6,1188.79150390625,1643.2550048828125,1231.2568359375,1723.3394775390625,0.3725646138191223,0,0,3,1,2,0,0.9896
run01,3720,6,1191.085693359375,1642.919677734375,1236.935791015625,1719.678955078125,0.2850343883037567,0,0,3,1,2,0,0.9896
run01,3780,6,1188.293212890625,1644.055419921875,1231.641845703125,1721.769287109375,0.49288806319236755,0,0,3,1,2,0,0.9896
run01,3840,6,1187.2294921875,1641.30615234375,1229.71728515625,1720.1884765625,0.34058037400245667,0,0,3,1,2,0,0.9896
run01,3900,6,1188.565673828125,1643.021240234375,1230.784423828125,1722.443603515625,0.36043938994407654,0,0,3,1,2,0,0.9896
run01,3960,6,1188.6597900390625,1642.3232421875,1231.0447998046875,1721.07763671875,0.3383147716522217,0,0,3,1,2,0,0.9896
run01,4020,6,1187.454833984375,1642.630126953125,1230.477294921875,1720.595947265625,0.4452929198741913,0,0,3,1,2,0,0.9896
run01,4140,6,1188.6771240234375,1643.311279296875,1232.6561279296875,1720.463623046875,0.3368619680404663,0,0,3,1,2,0,0.9896
run01,4200,6,1190.89111328125,1643.7529296875,1232.28466796875,1722.0478515625,0.24319523572921753,0,0,3,1,2,0,0.9896
run01,4260,6,1188.2913818359375,1644.087890625,1231.7152099609375,1721.02685546875,0.4399106204509735,0,0,3,1,2,0,0.9896
run01,4380,6,1188.3779296875,1644.852783203125,1230.84912109375,1724.030517578125,0.3336328864097595,0,0,3,1,2,0,0.9896
run01,4440,6,1186.1141357421875,1643.764892578125,1231.6278076171875,1724.957275390625,0.33361876010894775,0,0,3,1,2,0,0.9896
run01,4560,6,1185.781982421875,1649.569580078125,1231.218017578125,1729.311279296875,0.2662641108036041,0,0,3,1,2,0,0.9896
run01,4680,6,1186.0989990234375,1650.091796875,1230.3966064453125,1727.37744140625,0.3243623673915863,0,0,3,1,2,0,0.9896
run01,4800,6,1185.875732421875,1646.4544677734375,1227.464111328125,1726.0992431640625,0.30339011549949646,0,0,3,1,2,0,0.9896
run01,5100,6,1185.005615234375,1649.5029296875,1229.016357421875,1729.94677734375,0.35213738679885864,0,0,3,1,2,0,0.9896
run01,5160,6,1185.9112548828125,1645.8388671875,1232.8934326171875,1723.857421875,0.36137598752975464,0,0,3,1,2,0,0.9896
run01,5580,6,1188.8380126953125,1650.7138671875,1230.9171142578125,1726.803466796875,0.2988266050815582,0,0,3,1,2,0,0.9896
run01,5760,6,1188.745361328125,1651.56591796875,1231.867919921875,1728.91357421875,0.3008984923362732,0,0,3,1,2,0,0.9896
run01,5820,6,1188.7696533203125,1651.84619140625,1231.2779541015625,1729.535400390625,0.2512625753879547,0,0,3,1,2,0,0.9896
run01,5940,6,1185.846435546875,1651.067626953125,1230.550537109375,1726.082763671875,0.28225916624069214,0,0,3,1,2,0,0.9896
run01,6060,6,1189.2596435546875,1645.803955078125,1230.6329345703125,1722.178955078125,0.2524931728839874,0,0,3,1,2,0,0.9896
run01,6120,6,1190.93603515625,1645.311279296875,1234.80029296875,1723.631103515625,0.26473408937454224,0,0,3,1,2,0,0.9896
run01,6180,6,1190.91455078125,1646.7257080078125,1232.39794921875,1723.5028076171875,0.28444230556488037,0,0,3,1,2,0,0.9896
run01,6240,6,1189.41455078125,1643.0341796875,1231.96875,1721.77783203125,0.4371185004711151,0,0,3,1,2,0,0.9896
run01,6300,6,1185.969970703125,1645.5244140625,1229.948486328125,1721.70458984375,0.29304590821266174,0,0,3,1,2,0,0.9896
run01,6360,6,1186.480712890625,1645.6806640625,1232.239013671875,1721.02392578125,0.22846415638923645,0,0,3,1,2,0,0.9896
run01,6420,6,1185.77978515625,1643.3447265625,1229.64697265625,1721.3671875,0.22423681616783142,0,0,3,1,2,0,0.9896
run01,6480,6,1185.7801513671875,1641.9171142578125,1231.4908447265625,1720.5662841796875,0.35780030488967896,0,0,3,1,2,0,0.9896
run01,6540,6,1184.34619140625,1645.01513671875,1230.814697265625,1722.876953125,0.4413853585720062,0,0,3,1,2,0,0.9896
run01,6600,6,1183.957763671875,1645.51025390625,1230.575439453125,1724.991455078125,0.47900256514549255,0,0,3,1,2,0,0.9896
run01,6660,6,1184.014404296875,1645.433349609375,1230.497802734375,1725.709716796875,0.4623318314552307,0,0,3,1,2,0,0.9896
run01,6720,6,1183.662109375,1645.42724609375,1231.74853515625,1724.6962890625,0.4239198863506317,0,0,3,1,2,0,0.9896
run01,6780,6,1186.019287109375,1643.697998046875,1230.350341796875,1721.593017578125,0.2306957244873047,0,0,3,1,2,0,0.9896
run01,6840,6,1185.548583984375,1644.2730712890625,1232.076416015625,1722.3079833984375,0.3949472904205322,0,0,3,1,2,0,0.9896
run01,6900,6,1183.98876953125,1645.230224609375,1229.9306640625,1725.787841796875,0.28415918350219727,0,0,3,1,2,0,0.9896
run01,6960,6,1184.6595458984375,1644.8984375,1230.2647705078125,1724.9931640625,0.3351741135120392,0,0,3,1,2,0,0.9896
run01,7020,6,1185.027587890625,1646.1304931640625,1232.659423828125,1723.7750244140625,0.35600242018699646,0,0,3,1,2,0,0.9896
run01,7080,6,1184.84521484375,1644.655517578125,1230.4052734375,1724.789794921875,0.397453248500824,0,0,3,1,2,0,0.9896
run01,7140,6,1186.0709228515625,1644.8203125,1231.4464111328125,1722.63427734375,0.31621119379997253,0,0,3,1,2,0,0.9896
run01,7200,6,1183.823974609375,1645.7861328125,1231.572998046875,1724.23486328125,0.4629462957382202,0,0,3,1,2,0,0.9896
run01,7260,6,1183.530029296875,1646.4669189453125,1233.332275390625,1726.1968994140625,0.377885103225708,0,0,3,1,2,0,0.9896
run01,7380,6,1183.875244140625,1643.8505859375,1228.105712890625,1724.845703125,0.47075703740119934,0,0,3,1,2,0,0.9896
run01,7680,6,1186.91552734375,1643.523681640625,1231.9677734375,1724.539306640625,0.47441694140434265,0,0,3,1,2,0,0.9896
run01,7740,6,1188.247802734375,1643.4271240234375,1230.556884765625,1722.9727783203125,0.4489070773124695,0,0,3,1,2,0,0.9896
run01,7800,6,1186.973876953125,1643.946533203125,1232.291748046875,1723.266845703125,0.40289542078971863,0,0,3,1,2,0,0.9896
run01,7860,6,1188.13818359375,1644.80712890625,1230.79345703125,1724.64794921875,0.4202221930027008,0,0,3,1,2,0,0.9896
run01,8040,6,1189.6600341796875,1649.67919921875,1230.3377685546875,1725.541015625,0.28405842185020447,0,0,3,1,2,0,0.9896
run01,8160,6,1190.4111328125,1650.43212890625,1231.08203125,1725.716064453125,0.33616501092910767,0,0,3,1,2,0,0.9896
run01,8340,6,1188.59375,1650.303466796875,1231.1201171875,1727.467041015625,0.3204881250858307,0,0,3,1,2,0,0.9896
run01,8400,6,1188.4619140625,1647.4713134765625,1230.66455078125,1727.0809326171875,0.42015019059181213,0,0,3,1,2,0,0.9896
run01,8460,6,1188.39453125,1652.9327392578125,1232.7255859375,1728.9281005859375,0.35101833939552307,0,0,3,1,2,0,0.9896
run01,8520,6,1185.530029296875,1651.92138671875,1233.70263671875,1729.6064453125,0.23947778344154358,0,0,3,1,2,0,0.9896
run01,8760,6,1189.259033203125,1648.6646728515625,1230.343994140625,1726.9576416015625,0.2750133275985718,0,0,3,1,2,0,0.9896
run01,8820,6,1189.922607421875,1647.671142578125,1229.84912109375,1725.245361328125,0.24200427532196045,0,0,3,1,2,0,0.9896
run01,8880,6,1189.4608154296875,1646.062255859375,1228.1990966796875,1725.045654296875,0.2619580626487732,0,0,3,1,2,0,0.9896
run01,8940,6,1188.438232421875,1645.832763671875,1231.886474609375,1725.142822265625,0.28880876302719116,0,0,3,1,2,0,0.9896
run01,9060,6,1190.307861328125,1647.484375,1229.836669921875,1725.3232421875,0.43778908252716064,0,0,3,1,2,0,0.9896
run01,9120,6,1189.5213623046875,1649.2745361328125,1233.3831787109375,1726.8162841796875,0.3365933299064636,0,0,3,1,2,0,0.9896
run01,9180,6,1190.2294921875,1647.6014404296875,1229.2978515625,1725.4464111328125,0.2932880222797394,0,0,3,1,2,0,0.9896
run01,9240,6,1188.2000732421875,1647.0029296875,1231.7567138671875,1725.2099609375,0.22635173797607422,0,0,3,1,2,0,0.9896
run01,9420,6,1187.90478515625,1643.260498046875,1230.949462890625,1721.843017578125,0.41495928168296814,0,0,3,1,2,0,0.9896
run01,9480,6,1186.44775390625,1644.210205078125,1230.3681640625,1724.844482421875,0.4214553236961365,0,0,3,1,2,0,0.9896
run01,9540,6,1187.136474609375,1643.6278076171875,1231.669189453125,1724.8311767578125,0.44555261731147766,0,0,3,1,2,0,0.9896
run01,9600,6,1187.896240234375,1644.808837890625,1230.961181640625,1724.751708984375,0.335500568151474,0,0,3,1,2,0,0.9896
run01,9660,6,1187.78173828125,1644.374267578125,1232.781005859375,1722.073974609375,0.2771226465702057,0,0,3,1,2,0,0.9896
run01,9720,6,1187.8563232421875,1641.61474609375,1230.0599365234375,1721.89013671875,0.3364397883415222,0,0,3,1,2,0,0.9896
run01,9780,6,1188.792236328125,1642.006591796875,1231.129638671875,1721.4638671875,0.32931581139564514,0,0,3,1,2,0,0.9896
run01,9840,6,1187.85302734375,1641.107666015625,1232.77294921875,1720.089111328125,0.4487372934818268,0,0,3,1,2,0,0.9896
run01,9900,6,1189.306884765625,1643.980224609375,1234.885986328125,1721.030029296875,0.33435192704200745,0,0,3,1,2,0,0.9896
run01,9960,6,1191.725341796875,1643.54296875,1234.033935546875,1719.5908203125,0.2926461696624756,0,0,3,1,2,0,0.9896
run01,10020,6,1189.5330810546875,1642.330322265625,1232.5794677734375,1719.803955078125,0.3659442663192749,0,0,3,1,2,0,0.9896
run01,10080,6,1188.420166015625,1640.7822265625,1232.89013671875,1719.811279296875,0.4244048595428467,0,0,3,1,2,0,0.9896
run01,10140,6,1186.90380859375,1640.663330078125,1234.1484375,1718.368408203125,0.3929681181907654,0,0,3,1,2,0,0.9896
run01,10200,6,1187.1834716796875,1642.458740234375,1229.2445068359375,1721.138916015625,0.4114092290401459,0,0,3,1,2,0,0.9896
run01,10260,6,1186.6602783203125,1641.248779296875,1231.1163330078125,1719.519775390625,0.3254470229148865,0,0,3,1,2,0,0.9896
run01,10320,6,1187.769287109375,1639.545654296875,1232.537841796875,1715.833251953125,0.23744936287403107,0,0,3,1,2,0,0.9896
run01,10380,6,1186.086669921875,1638.551513671875,1231.010498046875,1716.440673828125,0.31973597407341003,0,0,3,1,2,0,0.9896
run01,10440,6,1187.673095703125,1639.934326171875,1233.755126953125,1716.748779296875,0.2701718211174011,0,0,3,1,2,0,0.9896
run01,10500,6,1186.205078125,1638.947509765625,1232.84814453125,1715.646728515625,0.28483468294143677,0,0,3,1,2,0,0.9896
run01,10560,6,1186.2410888671875,1640.551025390625,1236.3702392578125,1716.584716796875,0.25255319476127625,0,0,3,1,2,0,0.9896
run01,10680,6,1187.178466796875,1641.5478515625,1229.913818359375,1719.74267578125,0.3435559570789337,0,0,3,1,2,0,0.9896
run01,10740,6,1187.1285400390625,1641.922119140625,1229.9090576171875,1720.50830078125,0.30491772294044495,0,0,3,1,2,0,0.9896
run01,10800,6,1189.649169921875,1640.5107421875,1232.036865234375,1719.311767578125,0.402866393327713,0,0,3,1,2,0,0.9896
run01,10860,6,1190.014892578125,1643.193359375,1231.351806640625,1720.449951171875,0.36694103479385376,0,0,3,1,2,0,0.9896
run01,10980,6,1188.46240234375,1640.92138671875,1230.291015625,1720.67138671875,0.35180822014808655,0,0,3,1,2,0,0.9896
run01,11040,6,1188.696533203125,1643.0692138671875,1232.668212890625,1720.8812255859375,0.3195100426673889,0,0,3,1,2,0,0.9896
run01,11100,6,1188.99658203125,1641.54833984375,1234.38134765625,1720.301513671875,0.3259504437446594,0,0,3,1,2,0,0.9896
run01,11160,6,1188.6322021484375,1640.515869140625,1231.8670654296875,1718.978759765625,0.3117353320121765,0,0,3,1,2,0,0.9896
run01,11220,6,1191.318603515625,1641.62744140625,1235.032958984375,1718.76123046875,0.3229557275772095,0,0,3,1,2,0,0.9896
run01,11280,6,1190.888427734375,1641.284423828125,1234.47900390625,1716.734130859375,0.25329479575157166,0,0,3,1,2,0,0.9896
run01,11340,6,1189.3282470703125,1642.557861328125,1234.5645751953125,1715.839599609375,0.3262680172920227,0,0,3,1,2,0,0.9896
run01,11400,6,1187.651123046875,1641.409423828125,1229.526611328125,1717.915771484375,0.3721669912338257,0,0,3,1,2,0,0.9896
run01,11460,6,1189.861328125,1640.6617431640625,1233.15673828125,1716.3172607421875,0.43862295150756836,0,0,3,1,2,0,0.9896
run01,11520,6,1188.6536865234375,1642.1005859375,1231.6309814453125,1717.32666015625,0.3764688968658447,0,0,3,1,2,0,0.9896
run01,11580,6,1187.085205078125,1642.2301025390625,1230.198974609375,1718.9063720703125,0.39203941822052,0,0,3,1,2,0,0.9896
run01,11640,6,1187.2103271484375,1641.8406982421875,1229.8660888671875,1719.6912841796875,0.31591445207595825,0,0,3,1,2,0,0.9896
run01,11700,6,1186.9466552734375,1643.73974609375,1230.3270263671875,1720.70947265625,0.3775799870491028,0,0,3,1,2,0,0.9896
run01,11760,6,1187.607177734375,1645.44970703125,1233.03857421875,1721.236572265625,0.292391300201416,0,0,3,1,2,0,0.9896
run01,11820,6,1186.8912353515625,1642.5692138671875,1232.0189208984375,1725.2122802734375,0.3911125957965851,0,0,3,1,2,0,0.9896
run01,11880,6,1185.072021484375,1646.053466796875,1231.237060546875,1722.511962890625,0.32869264483451843,0,0,3,1,2,0,0.9896
run01,11940,6,1187.320068359375,1644.369384765625,1231.098388671875,1721.378662109375,0.26154011487960815,0,0,3,1,2,0,0.9896
run01,12000,6,1186.9853515625,1642.529052734375,1231.552734375,1721.129150390625,0.4200083017349243,0,0,3,1,2,0,0.9896
run01,12060,6,1187.2811279296875,1643.35498046875,1231.2545166015625,1721.208984375,0.250712513923645,0,0,3,1,2,0,0.9896
run01,12120,6,1186.37841796875,1643.107177734375,1231.9599609375,1721.698974609375,0.4667535126209259,0,0,3,1,2,0,0.9896
run01,12180,6,1185.186279296875,1643.243408203125,1229.013916015625,1721.289306640625,0.39051732420921326,0,0,3,1,2,0,0.9896
run01,12240,6,1186.457763671875,1645.296630859375,1231.702392578125,1722.8271484375,0.30118483304977417,0,0,3,1,2,0,0.9896
run01,12300,6,1186.310302734375,1642.47216796875,1231.792236328125,1721.53369140625,0.5454550385475159,0,0,3,1,2,0,0.9896
run01,12360,6,1184.349853515625,1643.6180419921875,1227.090087890625,1720.1600341796875,0.38442462682724,0,0,3,1,2,0,0.9896
run01,12480,6,1184.77734375,1642.784912109375,1227.71484375,1718.712890625,0.35242486000061035,0,0,3,1,2,0,0.9896
run01,12540,6,1182.4168701171875,1642.3887939453125,1228.3238525390625,1721.1019287109375,0.3744891285896301,0,0,3,1,2,0,0.9896
run01,12600,6,1183.58642578125,1643.583740234375,1226.927734375,1722.264892578125,0.2777848243713379,0,0,3,1,2,0,0.9896
run01,13020,6,1183.667236328125,1638.350341796875,1229.054931640625,1717.58349609375,0.290961354970932,0,0,3,1,2,0,0.9896
run01,13080,6,1185.275390625,1642.206298828125,1227.4697265625,1717.617431640625,0.2659708559513092,0,0,3,1,2,0,0.9896
run01,13140,6,1183.5440673828125,1638.9814453125,1227.8656005859375,1717.0888671875,0.28238794207572937,0,0,3,1,2,0,0.9896
run01,13200,6,1184.4393310546875,1640.77001953125,1230.0052490234375,1718.02197265625,0.32264652848243713,0,0,3,1,2,0,0.9896
run01,13320,6,1185.7535400390625,1642.164306640625,1229.7764892578125,1718.012939453125,0.24693648517131805,0,0,3,1,2,0,0.9896
run01,13380,6,1184.833984375,1642.0164794921875,1227.68408203125,1720.1805419921875,0.28857725858688354,0,0,3,1,2,0,0.9896
run01,13440,6,1184.80859375,1642.81640625,1230.421630859375,1719.568359375,0.2786693274974823,0,0,3,1,2,0,0.9896
run01,13500,6,1186.004150390625,1642.24755859375,1229.678466796875,1719.33984375,0.2995625138282776,0,0,3,1,2,0,0.9896
run01,13560,6,1184.4072265625,1642.324462890625,1229.5927734375,1719.481689453125,0.3369143009185791,0,0,3,1,2,0,0.9896
run01,13620,6,1181.84033203125,1643.95947265625,1231.20361328125,1722.88427734375,0.39701443910598755,0,0,3,1,2,0,0.9896
run01,13680,6,1183.0947265625,1643.0400390625,1230.396240234375,1721.48876953125,0.3827935457229614,0,0,3,1,2,0,0.9896
run01,13740,6,1181.92041015625,1642.2900390625,1229.59228515625,1719.982421875,0.4428583085536957,0,0,3,1,2,0,0.9896
run01,13800,6,1184.169921875,1642.708251953125,1227.18798828125,1719.109619140625,0.22557196021080017,0,0,3,1,2,0,0.9896
run01,14040,6,1182.90283203125,1642.14697265625,1229.90234375,1719.09619140625,0.2808866500854492,0,0,3,1,2,0,0.9896
run01,14100,6,1183.08642578125,1643.379150390625,1230.8310546875,1721.875244140625,0.2909392714500427,0,0,3,1,2,0,0.9896
run01,14160,6,1181.0736083984375,1642.368896484375,1229.1878662109375,1720.167236328125,0.37208613753318787,0,0,3,1,2,0,0.9896
run01,14220,6,1181.401123046875,1642.9061279296875,1230.726318359375,1719.5941162109375,0.4766632616519928,0,0,3,1,2,0,0.9896
run01,14340,6,1182.357421875,1644.069580078125,1228.6123046875,1721.477294921875,0.22885394096374512,0,0,3,1,2,0,0.9896
run01,14400,6,1182.4912109375,1643.429443359375,1229.97021484375,1720.978271484375,0.37783128023147583,0,0,3,1,2,0,0.9896
run01,14520,6,1182.70556640625,1643.28955078125,1231.826171875,1721.9326171875,0.28450462222099304,0,0,3,1,2,0,0.9896
run01,14580,6,1181.190673828125,1643.5850830078125,1230.494384765625,1722.1871337890625,0.22780708968639374,0,0,3,1,2,0,0.9896
run01,14760,6,1181.10693359375,1643.274658203125,1230.490234375,1720.570556640625,0.2643361985683441,0,0,3,1,2,0,0.9896
run01,14820,6,1181.0196533203125,1642.843017578125,1230.6024169921875,1720.597412109375,0.24847730994224548,0,0,3,1,2,0,0.9896
run01,15180,6,1181.732666015625,1643.573974609375,1229.16259765625,1722.653564453125,0.23020973801612854,0,0,3,1,2,0,0.9896
run01,16620,6,1183.875244140625,1642.56005859375,1227.817626953125,1719.19775390625,0.27845531702041626,0,0,3,1,2,0,0.9896
run01,17160,6,1182.772216796875,1639.9298095703125,1228.093017578125,1715.8406982421875,0.24148468673229218,0,0,3,1,2,0,0.9896
run01,17280,6,1181.357421875,1637.092529296875,1229.36279296875,1715.384521484375,0.2712855637073517,0,0,3,1,2,0,0.9896
run01,17400,6,1178.923095703125,1637.326904296875,1228.920166015625,1716.206787109375,0.2453179508447647,0,0,3,1,2,0,0.9896
run01,17460,6,1181.0950927734375,1638.348388671875,1227.4735107421875,1715.825439453125,0.2754212021827698,0,0,3,1,2,0,0.9896
run01,17640,6,1182.19580078125,1637.5382080078125,1230.214111328125,1712.6920166015625,0.29068347811698914,0,0,3,1,2,0,0.9896
run01,17700,6,1179.7041015625,1639.613525390625,1227.509033203125,1714.623779296875,0.26443395018577576,0,0,3,1,2,0,0.9896
